feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
4702181.0,1446221570.0,59216664.0,5.0,Highly recommended!,Customer Service,Positive,2024-09-26
2086599.0,8250036360.0,88203688.0,5.0,Good selection of products.,App Experience,Positive,2024-06-21
6731871.0,447464341.0,89669139.0,3.0,The packaging was poor.,Customer Service,Negative,2024-03-03
4823203.0,15642223.0,85020453.0,4.0,Items were in perfect condition.,Customer Service,Positive,2023-11-06
5634256.0,3285378238.0,66943324.0,4.0,"Average experience, could improve.",App Experience,Neutral,2024-08-15
4497966.0,2356483296.0,49529811.0,4.0,Great prices and fast delivery!,Product Quality,Positive,2023-07-25
4511231.0,3382911339.0,23380116.0,3.0,I had a bad experience.,Delivery,Negative,2023-12-12
6640423.0,3690872026.0,1152215.0,4.0,"Average experience, could improve.",App Experience,Neutral,2023-07-09
4598422.0,6755367585.0,54057428.0,4.0,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-09-03
2863015.0,6835850079.0,68965787.0,4.0,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-08-13
6819603.0,9345418784.0,58644651.0,2.0,Delivery was late and I was unhappy.,Customer Service,Negative,2024-02-22
452916.0,7185243614.0,51994597.0,3.0,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2024-01-10
656526.0,2319044818.0,82425179.0,5.0,"Excellent quality, will buy again!",Delivery,Positive,2024-04-06
5638985.0,931834374.0,17392512.0,1.0,I had a bad experience.,Product Quality,Negative,2024-09-30
4877018.0,8485398781.0,40593638.0,3.0,"It was okay, nothing special.",App Experience,Neutral,2024-04-20
7936833.0,9806464912.0,31981068.0,4.0,Great prices and fast delivery!,App Experience,Positive,2024-08-21
8490631.0,8214365128.0,42012717.0,4.0,Items were in perfect condition.,App Experience,Positive,2024-07-10
2227649.0,137089318.0,6637282.0,3.0,Very disappointed with the quality.,Customer Service,Negative,2024-05-23
3701423.0,7615602420.0,63402854.0,3.0,Not worth the price I paid.,App Experience,Negative,2024-05-30
984672.0,3995348964.0,44828791.0,5.0,Great prices and fast delivery!,App Experience,Positive,2024-06-03
9159442.0,3816542830.0,81822935.0,3.0,The product met my expectations.,Customer Service,Neutral,2023-08-18
9759244.0,9665004924.0,90184276.0,4.0,"Excellent quality, will buy again!",Product Quality,Positive,2023-07-29
1368053.0,1728547597.0,98444183.0,3.0,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-06-09
9615162.0,5311190131.0,19482392.0,2.0,Taste was not as expected.,Product Quality,Negative,2024-03-04
2387908.0,9581592141.0,64562786.0,3.0,The order was incorrect.,Customer Service,Negative,2024-01-22
5412085.0,4848863693.0,63217390.0,1.0,Product was damaged during delivery.,Customer Service,Negative,2024-09-12
8181854.0,6374883107.0,23126657.0,5.0,Customer service was very helpful.,Customer Service,Positive,2023-08-19
7769298.0,3270131216.0,56604077.0,1.0,Product was damaged during delivery.,Delivery,Negative,2024-02-10
7117861.0,2643382562.0,54338574.0,3.0,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-07-24
1195641.0,5212524996.0,45071436.0,4.0,The product met my expectations.,App Experience,Neutral,2023-12-10
2453413.0,9594095277.0,27604184.0,5.0,Great prices and fast delivery!,Delivery,Positive,2024-03-10
5230626.0,8375863419.0,76971644.0,4.0,"Excellent quality, will buy again!",Customer Service,Positive,2024-08-26
8819767.0,7523880783.0,21481338.0,4.0,"It was okay, nothing special.",App Experience,Neutral,2024-10-13
7097350.0,9670158103.0,63262519.0,3.0,"It was okay, nothing special.",App Experience,Neutral,2024-03-11
5898681.0,4344108631.0,45804389.0,3.0,Not worth the price I paid.,Product Quality,Negative,2023-03-29
342939.0,2237858.0,48281892.0,3.0,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-04-02
8696239.0,3217791988.0,92642745.0,3.0,"It was okay, nothing special.",Customer Service,Neutral,2023-08-10
3354195.0,3355718103.0,91196901.0,1.0,The packaging was poor.,Product Quality,Negative,2023-09-10
7941313.0,9590518103.0,62323608.0,4.0,Very fresh and well-packaged.,App Experience,Positive,2024-03-01
4319900.0,6610120274.0,89910157.0,3.0,"It was okay, nothing special.",App Experience,Neutral,2024-07-19
2998003.0,1180899898.0,16420489.0,4.0,Items were in perfect condition.,Customer Service,Positive,2023-04-17
5415775.0,8758992688.0,11616535.0,5.0,Items were in perfect condition.,App Experience,Positive,2024-06-22
2249681.0,6965716176.0,12851610.0,4.0,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-04-13
884092.0,5527742274.0,57956497.0,3.0,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-12-16
2669997.0,826610039.0,29431960.0,3.0,"It was okay, nothing special.",Product Quality,Neutral,2023-08-17
6147300.0,3303891913.0,84361534.0,3.0,"Average experience, could improve.",App Experience,Neutral,2024-01-15
1133033.0,2489292878.0,59240916.0,3.0,"Average experience, could improve.",Delivery,Neutral,2023-10-01
6280990.0,8589851630.0,5386246.0,4.0,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-05-28
6220409.0,4598897781.0,77625089.0,4.0,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-07-12
1362938.0,6932356214.0,58942207.0,3.0,Product was damaged during delivery.,Customer Service,Negative,2023-04-04
6479101.0,3499004322.0,70363568.0,3.0,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-05-04
7009664.0,7517620171.0,25128143.0,3.0,"Average experience, could improve.",Customer Service,Neutral,2023-04-16
7539811.0,172987148.0,71607166.0,3.0,Taste was not as expected.,Product Quality,Negative,2024-11-03
2158528.0,8347207794.0,34853377.0,4.0,"It was okay, nothing special.",Customer Service,Neutral,2024-08-17
9276057.0,9472355181.0,81462774.0,4.0,"Overall good experience, thank you!",Customer Service,Positive,2024-01-23
5624036.0,1315064289.0,74735607.0,4.0,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-07-27
311559.0,9371869941.0,53076417.0,3.0,Product was damaged during delivery.,Customer Service,Negative,2023-10-12
4017146.0,5184568404.0,93507573.0,2.0,Delivery was late and I was unhappy.,Customer Service,Negative,2024-03-27
3065772.0,5891002534.0,41494517.0,3.0,I had a bad experience.,Customer Service,Negative,2023-09-29
5629046.0,1479730711.0,90647204.0,4.0,"Average experience, could improve.",Product Quality,Neutral,2024-09-02
8946499.0,7651037338.0,31576845.0,4.0,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-11-21
5974536.0,8763754537.0,97873848.0,3.0,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-10-07
2970671.0,7683813608.0,99707100.0,3.0,"Average experience, could improve.",Delivery,Neutral,2023-06-06
8603661.0,6722955128.0,8351747.0,4.0,Will definitely order again.,Delivery,Positive,2023-03-19
2821634.0,8259274680.0,60379302.0,5.0,"Excellent quality, will buy again!",App Experience,Positive,2023-04-11
1458528.0,4620484274.0,58111297.0,3.0,"Average experience, could improve.",Customer Service,Neutral,2024-09-10
7108665.0,8260569466.0,59323931.0,4.0,The product met my expectations.,Customer Service,Neutral,2023-12-15
1780260.0,8498916204.0,47625855.0,3.0,The packaging was poor.,Product Quality,Negative,2024-03-22
8972017.0,3209538967.0,41874489.0,3.0,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-05-07
2696658.0,2570640420.0,10418604.0,2.0,Items were missing from my order.,Product Quality,Negative,2023-04-28
7209690.0,2066843639.0,69516494.0,3.0,Taste was not as expected.,Product Quality,Negative,2024-05-25
620534.0,7402125753.0,12500465.0,5.0,Good selection of products.,Delivery,Positive,2023-11-01
5723757.0,9171089443.0,46185579.0,1.0,Product was damaged during delivery.,Customer Service,Negative,2024-09-10
4764529.0,3272079644.0,51592174.0,1.0,Items were missing from my order.,Product Quality,Negative,2023-06-06
2328761.0,438111050.0,74174956.0,3.0,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-05-03
7125541.0,7416160835.0,29324437.0,3.0,"It was okay, nothing special.",App Experience,Neutral,2023-04-30
6647694.0,4075074492.0,12778027.0,4.0,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-12-13
3834361.0,5536024334.0,15661674.0,3.0,The product met my expectations.,Customer Service,Neutral,2023-04-30
8246307.0,2013140214.0,39674723.0,3.0,The order was incorrect.,Customer Service,Negative,2024-05-14
368868.0,1113582397.0,53292177.0,5.0,Good selection of products.,Delivery,Positive,2023-12-17
8644322.0,1083928258.0,14705462.0,4.0,"It was okay, nothing special.",Product Quality,Neutral,2023-12-21
431770.0,4906957374.0,30029998.0,4.0,"Excellent quality, will buy again!",App Experience,Positive,2023-09-16
4301590.0,1876614122.0,97678578.0,3.0,The product met my expectations.,Delivery,Neutral,2023-08-23
4858394.0,6556180328.0,10562528.0,2.0,Product was damaged during delivery.,Delivery,Negative,2024-06-03
664713.0,7960553477.0,4356173.0,4.0,"It was okay, nothing special.",Customer Service,Neutral,2024-02-24
3359106.0,6335972517.0,18256339.0,4.0,"Overall good experience, thank you!",App Experience,Positive,2023-07-08
9101724.0,6254948159.0,42615134.0,4.0,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-10-16
1527070.0,7527936057.0,63971358.0,2.0,I had a bad experience.,App Experience,Negative,2023-12-10
7488100.0,6257851675.0,65488134.0,4.0,Very happy with the service!,Delivery,Positive,2024-04-23
9371226.0,6832610950.0,77811864.0,1.0,Delivery was late and I was unhappy.,Customer Service,Negative,2023-09-01
5360361.0,5085005195.0,2684440.0,4.0,Items were in perfect condition.,Delivery,Positive,2024-03-05
3907325.0,2177207547.0,92245432.0,4.0,Customer service was very helpful.,Product Quality,Positive,2024-02-09
3539036.0,3043364543.0,21597477.0,4.0,"It was okay, nothing special.",Delivery,Neutral,2023-07-25
4050948.0,2823404098.0,81377917.0,3.0,"It was okay, nothing special.",Delivery,Neutral,2024-03-03
1482144.0,646676955.0,93018527.0,4.0,Customer service was very helpful.,Customer Service,Positive,2023-11-09
5410910.0,5756607486.0,27709218.0,4.0,Items were in perfect condition.,Delivery,Positive,2023-10-22
8712624.0,9373691795.0,87463923.0,3.0,Taste was not as expected.,Customer Service,Negative,2024-03-23
152857.0,2611601543.0,61753272.0,5.0,Will definitely order again.,Product Quality,Positive,2023-07-23
8810490.0,1491360686.0,90649019.0,5.0,Will definitely order again.,App Experience,Positive,2023-03-21
5996564.0,1824533423.0,2233446.0,4.0,Very happy with the service!,Delivery,Positive,2023-05-21
5200721.0,2913841018.0,46675763.0,3.0,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-11-26
6206688.0,3141803761.0,34787383.0,1.0,Delivery was late and I was unhappy.,App Experience,Negative,2023-10-09
5893926.0,6184484468.0,40275138.0,4.0,Very fresh and well-packaged.,Delivery,Positive,2024-10-14
1951970.0,4599327740.0,77862447.0,2.0,The packaging was poor.,App Experience,Negative,2023-08-25
6417467.0,7479207574.0,64846124.0,5.0,Items were in perfect condition.,Customer Service,Positive,2024-04-03
6344921.0,2996133401.0,83964902.0,4.0,"It was okay, nothing special.",Customer Service,Neutral,2024-04-14
9105016.0,5972410040.0,19179897.0,3.0,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-08-11
8394978.0,4007593324.0,68703613.0,2.0,I had a bad experience.,Customer Service,Negative,2024-06-21
7503786.0,3428454405.0,93018527.0,2.0,The packaging was poor.,Customer Service,Negative,2023-08-13
5294166.0,1160646195.0,5700842.0,2.0,Customer service was not helpful.,Customer Service,Negative,2023-04-24
4933025.0,4376524554.0,72576730.0,3.0,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-03-16
8666461.0,1519072771.0,70615775.0,4.0,"It was okay, nothing special.",Delivery,Neutral,2024-08-01
4411189.0,8203685394.0,40192266.0,5.0,Great prices and fast delivery!,Customer Service,Positive,2024-02-23
8338096.0,7906789850.0,32006907.0,1.0,Product was damaged during delivery.,Customer Service,Negative,2024-10-08
2576772.0,8073770046.0,87943214.0,5.0,Very fresh and well-packaged.,App Experience,Positive,2024-05-14
9783357.0,5190202949.0,40727086.0,4.0,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-09-09
3189037.0,8542325207.0,9573071.0,1.0,I had a bad experience.,Product Quality,Negative,2024-07-17
1014933.0,7566730050.0,39153585.0,4.0,Will definitely order again.,Delivery,Positive,2023-05-14
7831309.0,176509722.0,65221572.0,3.0,"Average experience, could improve.",App Experience,Neutral,2023-10-16
2930645.0,1894603222.0,21697638.0,3.0,"It was okay, nothing special.",Customer Service,Neutral,2023-10-16
3295542.0,2694800415.0,36675827.0,1.0,Items were missing from my order.,Delivery,Negative,2024-04-04
3697985.0,5879390688.0,77869660.0,4.0,"Excellent quality, will buy again!",Delivery,Positive,2023-09-07
5094022.0,1197715978.0,625395.0,4.0,Great prices and fast delivery!,App Experience,Positive,2023-11-12
2244526.0,7790696031.0,34580200.0,4.0,Customer service was very helpful.,Delivery,Positive,2023-05-12
2554640.0,2189360099.0,68714053.0,3.0,The order was incorrect.,App Experience,Negative,2023-08-19
8388648.0,3542041943.0,55007963.0,5.0,Items were in perfect condition.,App Experience,Positive,2024-09-06
4530836.0,9202469009.0,37362180.0,5.0,Very fresh and well-packaged.,Delivery,Positive,2023-11-13
9766944.0,3985829990.0,81808190.0,4.0,Items were in perfect condition.,Customer Service,Positive,2024-07-19
2379314.0,4341872315.0,71755645.0,1.0,I had a bad experience.,Delivery,Negative,2023-11-03
4321551.0,4748123248.0,24144240.0,4.0,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-08-01
3859387.0,99905061.0,47590944.0,3.0,The order was incorrect.,Product Quality,Negative,2023-11-16
9394914.0,9118004489.0,37288781.0,3.0,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-02-02
7557581.0,1696936610.0,25795941.0,5.0,Good selection of products.,Customer Service,Positive,2023-09-13
4338034.0,155669553.0,88779806.0,4.0,"Excellent quality, will buy again!",Delivery,Positive,2023-04-06
6405074.0,2885541999.0,40275138.0,3.0,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-09-13
5118869.0,2846340681.0,77085443.0,3.0,I had a bad experience.,App Experience,Negative,2023-06-08
2302167.0,963715332.0,21948041.0,4.0,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-07-18
3929456.0,2807634451.0,84986716.0,3.0,The product met my expectations.,App Experience,Neutral,2024-03-15
2836853.0,3046341241.0,82286725.0,4.0,Great prices and fast delivery!,Product Quality,Positive,2023-10-03
2093186.0,485687952.0,8228843.0,3.0,Delivery was late and I was unhappy.,Product Quality,Negative,2023-03-26
5189587.0,7660904370.0,30455484.0,4.0,Very happy with the service!,App Experience,Positive,2024-05-09
6073546.0,9753033954.0,83577942.0,5.0,Items were in perfect condition.,Customer Service,Positive,2023-07-02
6258873.0,9509887699.0,23448955.0,5.0,Customer service was very helpful.,Delivery,Positive,2024-01-13
1858190.0,1054122071.0,97557157.0,2.0,Very disappointed with the quality.,Delivery,Negative,2023-11-22
9033997.0,9135272808.0,21701991.0,3.0,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-03-01
5390765.0,597447215.0,39957741.0,4.0,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-09-04
7518371.0,5562099656.0,3872421.0,1.0,The order was incorrect.,App Experience,Negative,2024-06-12
7693641.0,4122736828.0,47590944.0,3.0,The product met my expectations.,Delivery,Neutral,2024-07-02
9979648.0,7238138072.0,32929817.0,1.0,I had a bad experience.,Product Quality,Negative,2024-08-26
6642426.0,6244736404.0,8791577.0,4.0,Great prices and fast delivery!,App Experience,Positive,2024-08-19
1322588.0,1297341963.0,70230254.0,3.0,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-07-28
4704197.0,3842442278.0,89223620.0,2.0,I had a bad experience.,App Experience,Negative,2024-10-27
3164637.0,9576684860.0,9347990.0,5.0,Great prices and fast delivery!,Delivery,Positive,2023-04-28
5393889.0,1592757566.0,78903046.0,4.0,The product met my expectations.,App Experience,Neutral,2024-07-17
7087910.0,5060677329.0,68219091.0,3.0,Not worth the price I paid.,Delivery,Negative,2024-03-29
7638910.0,2241930006.0,66943324.0,1.0,The order was incorrect.,Customer Service,Negative,2023-11-05
8014010.0,3246505078.0,45481936.0,4.0,Good selection of products.,Customer Service,Positive,2024-08-15
4506732.0,5870152806.0,376144.0,4.0,"Overall good experience, thank you!",Product Quality,Positive,2024-03-23
2676781.0,8919999754.0,8395610.0,4.0,"It was okay, nothing special.",Customer Service,Neutral,2023-12-07
707024.0,1080338783.0,1601161.0,5.0,Very happy with the service!,App Experience,Positive,2023-07-21
100920.0,4641905606.0,40667183.0,3.0,The order was incorrect.,Delivery,Negative,2024-09-18
3267226.0,9456413999.0,32019725.0,4.0,Customer service was very helpful.,Customer Service,Positive,2023-08-26
1280415.0,4764056827.0,8025622.0,5.0,Will definitely order again.,Delivery,Positive,2024-07-19
7534424.0,5168057633.0,45477575.0,5.0,Good selection of products.,App Experience,Positive,2024-07-11
9465640.0,1442559656.0,85074810.0,1.0,Not worth the price I paid.,Product Quality,Negative,2023-05-10
208094.0,6590257283.0,2058037.0,3.0,"It was okay, nothing special.",Product Quality,Neutral,2023-10-02
1712363.0,3429671763.0,21481338.0,4.0,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-03-26
4533038.0,4750086089.0,97259564.0,3.0,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-08-16
6503213.0,3204128006.0,62323608.0,5.0,Highly recommended!,Product Quality,Positive,2023-11-22
3773206.0,3171917027.0,55936462.0,1.0,The packaging was poor.,App Experience,Negative,2024-03-31
7239225.0,8814047085.0,68475914.0,1.0,Very disappointed with the quality.,App Experience,Negative,2023-04-10
3992027.0,1889723479.0,5754255.0,3.0,"Average experience, could improve.",Product Quality,Neutral,2024-06-24
8608633.0,942025494.0,62679120.0,4.0,Very happy with the service!,Customer Service,Positive,2024-03-02
8499058.0,4104444500.0,57526322.0,5.0,Very happy with the service!,App Experience,Positive,2024-10-13
7695538.0,7562260313.0,13871547.0,2.0,Not worth the price I paid.,Delivery,Negative,2024-03-23
6848727.0,7140244766.0,86067293.0,4.0,Customer service was very helpful.,App Experience,Positive,2023-08-06
7874507.0,7967974077.0,45066676.0,4.0,"It was okay, nothing special.",Customer Service,Neutral,2024-07-06
7897801.0,7456822422.0,81822935.0,4.0,"Average experience, could improve.",Customer Service,Neutral,2023-12-08
3955477.0,4813468096.0,34668988.0,3.0,"It was okay, nothing special.",Customer Service,Neutral,2024-02-10
8361895.0,8618576020.0,15484407.0,5.0,Great prices and fast delivery!,Product Quality,Positive,2024-01-18
8998981.0,3727646442.0,12077371.0,2.0,Product was damaged during delivery.,App Experience,Negative,2023-07-21
8658242.0,9208156337.0,39959491.0,2.0,Delivery was late and I was unhappy.,Customer Service,Negative,2024-09-23
6830287.0,8328118787.0,14839726.0,5.0,Customer service was very helpful.,App Experience,Positive,2023-05-14
3971008.0,580528836.0,91550885.0,4.0,The product met my expectations.,Product Quality,Neutral,2023-10-20
2149421.0,3350662630.0,60620291.0,1.0,Taste was not as expected.,Product Quality,Negative,2023-07-03
7486824.0,6716381725.0,19682060.0,4.0,"It was okay, nothing special.",Product Quality,Neutral,2023-05-05
5794134.0,2249567137.0,20298398.0,2.0,Customer service was not helpful.,Customer Service,Negative,2024-04-06
428746.0,7484465509.0,73393269.0,1.0,The packaging was poor.,Customer Service,Negative,2024-09-27
9959366.0,2577208156.0,86995126.0,3.0,Product was damaged during delivery.,Product Quality,Negative,2024-10-08
1047169.0,3321905621.0,37759707.0,2.0,Taste was not as expected.,Product Quality,Negative,2024-10-19
3666835.0,6686839282.0,71615827.0,3.0,Delivery was late and I was unhappy.,Customer Service,Negative,2023-07-24
4528424.0,5095558661.0,70220141.0,1.0,Delivery was late and I was unhappy.,Product Quality,Negative,2023-05-06
1661576.0,112658009.0,35144658.0,3.0,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-07-11
3214742.0,1343610513.0,18113428.0,1.0,Items were missing from my order.,Customer Service,Negative,2023-07-17
9348855.0,7190610535.0,59094034.0,3.0,"It was okay, nothing special.",Delivery,Neutral,2024-03-22
1880170.0,5069426001.0,31940833.0,3.0,"Average experience, could improve.",Delivery,Neutral,2024-01-13
4822708.0,5655369002.0,19091057.0,2.0,Product was damaged during delivery.,Delivery,Negative,2023-08-25
2640301.0,5761530160.0,84824280.0,3.0,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-02-23
5886463.0,4772519706.0,17106161.0,4.0,"Excellent quality, will buy again!",Product Quality,Positive,2023-03-28
198798.0,8209051735.0,69416782.0,3.0,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2024-02-13
6189650.0,4870391666.0,80935110.0,4.0,Very happy with the service!,App Experience,Positive,2024-03-23
6113964.0,7777975083.0,92098757.0,4.0,Very fresh and well-packaged.,Delivery,Positive,2024-06-24
990607.0,8713948756.0,65514005.0,4.0,"Average experience, could improve.",Product Quality,Neutral,2023-11-16
3349831.0,6191050157.0,90021871.0,4.0,"Average experience, could improve.",Product Quality,Neutral,2023-05-11
4202073.0,4060449266.0,1771249.0,5.0,Good selection of products.,Customer Service,Positive,2024-03-09
4356181.0,5657605506.0,63402854.0,3.0,The packaging was poor.,Product Quality,Negative,2024-05-30
5935254.0,8851743592.0,70608515.0,4.0,"Average experience, could improve.",Product Quality,Neutral,2024-02-13
7700843.0,4689717606.0,91791128.0,4.0,"Average experience, could improve.",Delivery,Neutral,2023-07-05
1919314.0,2860246948.0,8791577.0,3.0,"It was okay, nothing special.",Product Quality,Neutral,2024-09-25
4463843.0,2875550803.0,40387944.0,1.0,Delivery was late and I was unhappy.,App Experience,Negative,2024-02-28
5430121.0,5340575011.0,77015367.0,5.0,Will definitely order again.,Delivery,Positive,2023-09-28
2057194.0,7717156533.0,18791381.0,4.0,Items were in perfect condition.,App Experience,Positive,2023-04-04
4780931.0,8297255359.0,56764791.0,4.0,Very happy with the service!,Product Quality,Positive,2023-06-26
5723232.0,7873234939.0,31923338.0,3.0,Product was damaged during delivery.,Delivery,Negative,2024-09-10
6433218.0,3668515922.0,22321208.0,3.0,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-08-23
7072403.0,8356690330.0,88324928.0,4.0,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-07-15
118938.0,3508620293.0,40277444.0,1.0,The order was incorrect.,Product Quality,Negative,2023-08-03
1423397.0,9998297778.0,7728406.0,3.0,"It was okay, nothing special.",Customer Service,Neutral,2023-09-22
5419897.0,3898421710.0,78750264.0,3.0,Items were missing from my order.,Product Quality,Negative,2023-08-31
1233739.0,3960980694.0,52417972.0,5.0,Good selection of products.,Customer Service,Positive,2024-06-21
5454727.0,5008395294.0,1108176.0,3.0,Delivery was late and I was unhappy.,Customer Service,Negative,2023-12-22
7321410.0,3722869004.0,66140659.0,4.0,The product met my expectations.,Product Quality,Neutral,2023-07-20
1535389.0,8391555591.0,14006996.0,5.0,"Overall good experience, thank you!",Product Quality,Positive,2023-08-25
1932105.0,8063730776.0,95912198.0,1.0,I had a bad experience.,Product Quality,Negative,2024-09-21
2485712.0,9052752169.0,62510499.0,1.0,Delivery was late and I was unhappy.,Customer Service,Negative,2024-01-11
7095114.0,7471416647.0,75566105.0,4.0,"It was okay, nothing special.",Product Quality,Neutral,2023-03-29
8754801.0,848332407.0,376144.0,4.0,"Average experience, could improve.",Delivery,Neutral,2024-04-22
708906.0,4062701987.0,8383197.0,4.0,Items were in perfect condition.,Product Quality,Positive,2023-12-18
6114451.0,8723912832.0,94552818.0,5.0,"Excellent quality, will buy again!",Product Quality,Positive,2024-01-19
3904154.0,9099298435.0,2233446.0,4.0,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-02-22
6331158.0,5645691241.0,3786105.0,2.0,Not worth the price I paid.,Delivery,Negative,2023-12-10
5337672.0,8258019846.0,61024977.0,2.0,Items were missing from my order.,Product Quality,Negative,2024-01-24
6075585.0,2732162016.0,99361865.0,3.0,Customer service was not helpful.,Customer Service,Negative,2023-05-27
9148692.0,1561902412.0,91448742.0,3.0,Not worth the price I paid.,Customer Service,Negative,2023-06-08
2620357.0,8979476889.0,49970560.0,4.0,"It was okay, nothing special.",Customer Service,Neutral,2023-06-06
2110118.0,8373953053.0,46515922.0,3.0,Not worth the price I paid.,Customer Service,Negative,2024-10-25
3923366.0,7021309133.0,59353207.0,3.0,"Average experience, could improve.",App Experience,Neutral,2024-08-06
4219934.0,3447085029.0,188838.0,3.0,"It was okay, nothing special.",App Experience,Neutral,2023-04-25
7017828.0,9284767341.0,82160592.0,4.0,Great prices and fast delivery!,Customer Service,Positive,2024-03-04
3124544.0,9770431940.0,86715467.0,3.0,"It was okay, nothing special.",Customer Service,Neutral,2024-06-06
4248541.0,9650124390.0,46717997.0,4.0,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-04-24
6816809.0,9826894858.0,67386193.0,3.0,The product met my expectations.,Delivery,Neutral,2024-06-21
6782753.0,4466839873.0,8361353.0,4.0,"Excellent quality, will buy again!",Customer Service,Positive,2023-12-09
6472024.0,4331471900.0,59094034.0,2.0,The order was incorrect.,Product Quality,Negative,2024-07-20
3791212.0,5777824005.0,73428596.0,4.0,"Average experience, could improve.",Product Quality,Neutral,2023-03-22
3707264.0,8795242622.0,90246977.0,3.0,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-03-26
5712937.0,8561878376.0,12272282.0,4.0,The product met my expectations.,App Experience,Neutral,2024-01-29
1999063.0,2113243643.0,66269844.0,4.0,"Average experience, could improve.",App Experience,Neutral,2023-12-17
4759404.0,8497820340.0,90586029.0,4.0,"It was okay, nothing special.",App Experience,Neutral,2023-11-16
2811358.0,3167184563.0,43860025.0,3.0,The product met my expectations.,App Experience,Neutral,2023-09-07
316860.0,9997121955.0,46623192.0,5.0,"Excellent quality, will buy again!",App Experience,Positive,2024-04-21
9479999.0,2954397481.0,93318833.0,1.0,Items were missing from my order.,Product Quality,Negative,2024-01-31
8778008.0,8125884987.0,31718565.0,3.0,I had a bad experience.,Product Quality,Negative,2024-05-03
7865973.0,3765873352.0,48418662.0,4.0,Good selection of products.,App Experience,Positive,2024-10-16
6378864.0,7733310993.0,10562528.0,3.0,Not worth the price I paid.,App Experience,Negative,2023-03-31
721269.0,738093341.0,30823988.0,4.0,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-03-17
1943305.0,1837574319.0,24821281.0,4.0,"Overall good experience, thank you!",Delivery,Positive,2024-06-19
4321323.0,2468420564.0,92027021.0,1.0,The packaging was poor.,Product Quality,Negative,2023-06-30
8770514.0,5368005763.0,84824280.0,3.0,The order was incorrect.,App Experience,Negative,2024-07-30
4021637.0,3823949592.0,1683786.0,3.0,Items were missing from my order.,Customer Service,Negative,2023-04-13
8963005.0,6298008063.0,24104630.0,4.0,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-07-19
1079217.0,2499190829.0,17159117.0,3.0,"Average experience, could improve.",Delivery,Neutral,2023-10-31
2559841.0,491116137.0,71615827.0,3.0,The product met my expectations.,Product Quality,Neutral,2024-01-19
3146820.0,2206269404.0,96009692.0,5.0,Highly recommended!,App Experience,Positive,2024-05-16
5129748.0,1330806043.0,29415527.0,5.0,Very fresh and well-packaged.,Customer Service,Positive,2024-04-03
3324824.0,6770858376.0,39957741.0,5.0,Will definitely order again.,App Experience,Positive,2024-01-11
3538390.0,4466716432.0,29689766.0,5.0,Highly recommended!,Product Quality,Positive,2023-06-09
9243996.0,8292554686.0,80833965.0,2.0,Very disappointed with the quality.,App Experience,Negative,2024-03-27
6981223.0,4204069161.0,31576845.0,5.0,Customer service was very helpful.,Customer Service,Positive,2023-08-16
