order_id,customer_id,product_id,quantity,unit_price,order_date,promised_delivery_time,actual_delivery_time,order_total,payment_method,store_id
4926287333.0,31233120.0,747801.0,1.0,277.76,2023-08-08 02:39:21,2023-08-08 02:59:21,2023-08-08 03:00:21,2890.49,Cash,9042.0
5532838325.0,6982488.0,264803.0,3.0,995.98,2024-07-24 23:26:26,2024-07-24 23:40:26,2024-07-24 23:37:26,1133.25,Cash,9152.0
2567996236.0,81584486.0,714999.0,3.0,882.51,2023-10-31 08:04:08,2023-10-31 08:21:08,2023-10-31 08:20:08,2831.03,Cash,1737.0
2655613624.0,46623192.0,131748.0,2.0,81.35,2024-06-26 13:15:57,2024-06-26 13:33:57,2024-06-26 14:02:57,2384.64,UPI,3805.0
7706089549.0,44562310.0,990993.0,1.0,263.7,2023-10-08 04:09:20,2023-10-08 04:24:20,2023-10-08 04:24:20,2062.54,Cash,7600.0
8257370396.0,25221501.0,451933.0,1.0,568.94,2023-12-24 08:13:46,2023-12-24 08:26:46,2023-12-24 08:42:46,160.07,Card,549.0
8623808984.0,37551429.0,462526.0,2.0,449.97,2024-04-13 05:34:58,2024-04-13 05:49:58,2024-04-13 05:55:58,1911.03,Card,1590.0
7579506101.0,72366758.0,487065.0,2.0,374.68,2023-04-06 01:16:48,2023-04-06 01:28:48,2023-04-06 01:25:48,978.84,UPI,5076.0
8861024199.0,29902416.0,329351.0,2.0,310.87,2023-11-29 05:51:08,2023-11-29 06:03:08,2023-11-29 05:59:08,1015.26,Cash,2116.0
7666131311.0,84456355.0,39154.0,1.0,946.86,2023-05-01 15:46:52,2023-05-01 15:57:52,2023-05-01 16:02:52,3643.76,UPI,7703.0
103589925.0,65406127.0,542300.0,3.0,255.35,2024-05-17 23:30:05,2024-05-17 23:42:05,2024-05-17 23:52:05,3805.99,UPI,8251.0
7346858138.0,16785724.0,552496.0,3.0,508.0,2023-11-22 16:43:38,2023-11-22 16:58:38,2023-11-22 16:55:38,1530.63,UPI,721.0
4963962664.0,80935110.0,820541.0,1.0,576.22,2023-09-28 11:44:23,2023-09-28 12:02:23,2023-09-28 11:58:23,4132.1,Cash,607.0
9069936094.0,90696847.0,991434.0,3.0,237.62,2024-06-23 12:54:13,2024-06-23 13:08:13,2024-06-23 13:31:13,2841.51,Cash,4324.0
4665363191.0,73660582.0,187399.0,3.0,53.49,2024-10-13 19:46:11,2024-10-13 20:05:11,2024-10-13 20:11:11,2035.62,Wallet,1059.0
888510905.0,27824078.0,256051.0,2.0,400.92,2024-06-27 18:06:56,2024-06-27 18:18:56,2024-06-27 18:30:56,1305.23,Cash,9927.0
6876091286.0,49136375.0,903336.0,3.0,551.88,2024-10-05 00:23:02,2024-10-05 00:38:02,2024-10-05 00:36:02,3152.71,UPI,5642.0
2592923105.0,78806824.0,925482.0,3.0,475.04,2023-04-23 00:02:24,2023-04-23 00:14:24,2023-04-23 00:37:24,5123.14,Card,9026.0
2468550508.0,59620534.0,473647.0,2.0,43.05,2024-08-21 13:50:50,2024-08-21 14:03:50,2024-08-21 14:06:50,3712.25,UPI,6945.0
5302956276.0,97111069.0,56589.0,3.0,517.77,2024-01-22 22:37:17,2024-01-22 22:52:17,2024-01-22 22:52:17,1495.19,UPI,1628.0
9409714182.0,59110513.0,658389.0,1.0,152.55,2023-05-25 05:14:31,2023-05-25 05:29:31,2023-05-25 05:41:31,2856.32,Card,5236.0
1446221570.0,59216664.0,952168.0,2.0,236.95,2024-09-26 09:57:18,2024-09-26 10:13:18,2024-09-26 10:12:18,1905.44,Wallet,4433.0
8250036360.0,88203688.0,256051.0,3.0,400.92,2024-06-21 14:01:28,2024-06-21 14:20:28,2024-06-21 14:21:28,1940.19,Wallet,3376.0
447464341.0,89669139.0,378230.0,2.0,166.42,2024-03-03 12:48:39,2024-03-03 13:06:39,2024-03-03 13:13:39,3113.07,Wallet,7454.0
15642223.0,85020453.0,937542.0,3.0,97.04,2023-11-06 21:10:23,2023-11-06 21:24:23,2023-11-06 21:27:23,1712.74,Cash,864.0
3285378238.0,66943324.0,291238.0,2.0,746.03,2024-08-15 05:21:32,2024-08-15 05:41:32,2024-08-15 05:56:32,2599.64,Wallet,3670.0
2356483296.0,49529811.0,382511.0,1.0,702.54,2023-07-25 17:06:01,2023-07-25 17:24:01,2023-07-25 17:32:01,2030.68,UPI,7717.0
3382911339.0,23380116.0,697683.0,1.0,123.74,2023-12-12 14:35:18,2023-12-12 14:53:18,2023-12-12 14:52:18,1666.57,Card,1254.0
3690872026.0,1152215.0,951463.0,3.0,787.4,2023-07-09 08:07:37,2023-07-09 08:21:37,2023-07-09 08:26:37,1203.31,Cash,3233.0
6755367585.0,54057428.0,561860.0,1.0,874.78,2024-09-03 18:44:34,2024-09-03 19:00:34,2024-09-03 18:57:34,2115.53,UPI,7067.0
6835850079.0,68965787.0,880510.0,3.0,951.43,2023-08-13 22:56:33,2023-08-13 23:06:33,2023-08-13 23:09:33,934.75,UPI,7041.0
9345418784.0,58644651.0,771228.0,3.0,83.18,2024-02-22 10:03:24,2024-02-22 10:23:24,2024-02-22 10:27:24,2469.41,Cash,5549.0
7185243614.0,51994597.0,552883.0,3.0,888.16,2024-01-10 19:01:39,2024-01-10 19:20:39,2024-01-10 19:22:39,1223.58,UPI,8505.0
2319044818.0,82425179.0,615545.0,1.0,448.16,2024-04-06 20:31:22,2024-04-06 20:45:22,2024-04-06 20:41:22,2861.37,Wallet,9694.0
931834374.0,17392512.0,41853.0,3.0,910.44,2024-09-30 12:51:20,2024-09-30 13:11:20,2024-09-30 13:11:20,361.89,Wallet,7589.0
8485398781.0,40593638.0,33955.0,2.0,186.08,2024-04-20 19:01:45,2024-04-20 19:17:45,2024-04-20 19:17:45,2156.87,Wallet,405.0
9806464912.0,31981068.0,133542.0,3.0,68.49,2024-08-21 12:00:48,2024-08-21 12:19:48,2024-08-21 12:33:48,2405.76,Card,5507.0
8214365128.0,42012717.0,542300.0,2.0,255.35,2024-07-10 18:08:38,2024-07-10 18:18:38,2024-07-10 18:14:38,3595.22,Wallet,1827.0
137089318.0,6637282.0,39154.0,2.0,946.86,2024-05-23 15:38:38,2024-05-23 15:53:38,2024-05-23 15:48:38,2254.26,Wallet,4547.0
7615602420.0,63402854.0,714999.0,3.0,882.51,2024-05-30 09:20:58,2024-05-30 09:32:58,2024-05-30 09:37:58,922.64,Cash,6203.0
3995348964.0,44828791.0,697683.0,3.0,123.74,2024-06-03 16:20:56,2024-06-03 16:34:56,2024-06-03 16:38:56,1613.86,Cash,9450.0
3816542830.0,81822935.0,942001.0,3.0,671.55,2023-08-18 14:48:14,2023-08-18 15:04:14,2023-08-18 15:00:14,3294.67,UPI,3724.0
9665004924.0,90184276.0,349294.0,3.0,934.75,2023-07-29 15:32:25,2023-07-29 15:48:25,2023-07-29 15:47:25,3564.53,Wallet,6205.0
1728547597.0,98444183.0,798639.0,2.0,211.25,2024-06-09 07:47:29,2024-06-09 08:04:29,2024-06-09 08:23:29,236.51,Card,7174.0
5311190131.0,19482392.0,965755.0,2.0,532.57,2024-03-04 00:42:19,2024-03-04 01:01:19,2024-03-04 01:02:19,1276.25,Card,1153.0
9581592141.0,64562786.0,4452.0,3.0,169.88,2024-01-22 23:20:37,2024-01-22 23:30:37,2024-01-22 23:30:37,4117.69,UPI,2407.0
4848863693.0,63217390.0,876139.0,1.0,415.75,2024-09-12 04:43:20,2024-09-12 04:54:20,2024-09-12 04:51:20,1634.92,UPI,5132.0
6374883107.0,23126657.0,473929.0,1.0,440.19,2023-08-19 08:10:07,2023-08-19 08:20:07,2023-08-19 08:41:07,3039.25,UPI,2497.0
3270131216.0,56604077.0,820973.0,3.0,114.52,2024-02-10 15:02:10,2024-02-10 15:14:10,2024-02-10 15:28:10,1403.1,UPI,998.0
2643382562.0,54338574.0,563740.0,3.0,96.33,2023-07-24 22:30:03,2023-07-24 22:48:03,2023-07-24 22:48:03,354.91,UPI,6033.0
5212524996.0,45071436.0,784827.0,1.0,274.25,2023-12-10 22:06:30,2023-12-10 22:25:30,2023-12-10 22:26:30,2573.93,Cash,4142.0
9594095277.0,27604184.0,925482.0,1.0,475.04,2024-03-10 04:41:08,2024-03-10 04:56:08,2024-03-10 04:54:08,3015.93,Card,8280.0
8375863419.0,76971644.0,962591.0,1.0,130.01,2024-08-26 12:11:17,2024-08-26 12:29:17,2024-08-26 12:44:17,4914.12,Card,9410.0
7523880783.0,21481338.0,880510.0,3.0,951.43,2024-10-13 13:46:50,2024-10-13 14:06:50,2024-10-13 14:01:50,4262.19,Wallet,4957.0
9670158103.0,63262519.0,647462.0,2.0,326.42,2024-03-11 12:51:36,2024-03-11 13:08:36,2024-03-11 13:10:36,2159.25,UPI,2714.0
4344108631.0,45804389.0,880510.0,3.0,951.43,2023-03-29 11:14:06,2023-03-29 11:27:06,2023-03-29 11:37:06,4399.58,Cash,5074.0
2237858.0,48281892.0,585299.0,1.0,799.46,2023-04-02 03:45:11,2023-04-02 04:00:11,2023-04-02 04:03:11,3835.26,Wallet,1987.0
3217791988.0,92642745.0,890623.0,1.0,354.52,2023-08-10 13:48:13,2023-08-10 14:06:13,2023-08-10 14:04:13,5996.96,Wallet,2073.0
3355718103.0,91196901.0,478531.0,2.0,825.46,2023-09-10 22:35:21,2023-09-10 22:54:21,2023-09-10 22:51:21,632.35,Card,5757.0
9590518103.0,62323608.0,140154.0,2.0,171.2,2024-03-01 19:18:57,2024-03-01 19:32:57,2024-03-01 19:33:57,40.7,UPI,6056.0
6610120274.0,89910157.0,552496.0,2.0,508.0,2024-07-19 01:16:09,2024-07-19 01:30:09,2024-07-19 01:31:09,3395.39,UPI,4574.0
1180899898.0,16420489.0,274207.0,1.0,328.51,2023-04-17 02:53:44,2023-04-17 03:12:44,2023-04-17 03:15:44,3034.51,Wallet,4638.0
8758992688.0,11616535.0,891833.0,1.0,493.19,2024-06-22 16:53:41,2024-06-22 17:12:41,2024-06-22 17:37:41,405.71,Wallet,1537.0
6965716176.0,12851610.0,970529.0,3.0,827.44,2023-04-13 02:15:14,2023-04-13 02:32:14,2023-04-13 02:34:14,4625.58,Card,4557.0
5527742274.0,57956497.0,712003.0,2.0,671.68,2023-12-16 05:20:27,2023-12-16 05:32:27,2023-12-16 05:27:27,2424.06,Card,8667.0
826610039.0,29431960.0,589812.0,3.0,163.03,2023-08-17 13:52:16,2023-08-17 14:04:16,2023-08-17 14:03:16,169.88,UPI,5752.0
3303891913.0,84361534.0,313754.0,2.0,136.6,2024-01-15 21:29:58,2024-01-15 21:43:58,2024-01-15 21:48:58,2044.44,Card,5496.0
2489292878.0,59240916.0,969851.0,2.0,340.66,2023-10-01 08:51:12,2023-10-01 09:02:12,2023-10-01 08:57:12,3382.35,Card,4977.0
8589851630.0,5386246.0,687218.0,2.0,317.82,2024-05-28 14:12:08,2024-05-28 14:22:08,2024-05-28 14:24:08,3160.29,Card,7237.0
4598897781.0,77625089.0,709916.0,3.0,33.76,2023-07-12 20:42:25,2023-07-12 20:54:25,2023-07-12 21:04:25,3442.8,UPI,1410.0
6932356214.0,58942207.0,131748.0,2.0,81.35,2023-04-04 05:34:45,2023-04-04 05:52:45,2023-04-04 06:06:45,4091.52,Wallet,1053.0
3499004322.0,70363568.0,34200.0,1.0,319.8,2023-05-04 18:04:47,2023-05-04 18:23:47,2023-05-04 18:22:47,2288.53,Wallet,7809.0
7517620171.0,25128143.0,687218.0,2.0,317.82,2023-04-16 18:10:53,2023-04-16 18:26:53,2023-04-16 18:21:53,1996.94,Cash,1920.0
172987148.0,71607166.0,901144.0,3.0,340.36,2024-11-03 16:39:53,2024-11-03 16:56:53,2024-11-03 17:21:53,2924.71,Cash,4430.0
8347207794.0,34853377.0,890623.0,1.0,354.52,2024-08-17 22:01:06,2024-08-17 22:18:06,2024-08-17 22:21:06,2701.36,Card,2484.0
9472355181.0,81462774.0,962054.0,1.0,16.86,2024-01-23 06:37:09,2024-01-23 06:52:09,2024-01-23 06:55:09,972.69,UPI,1310.0
1315064289.0,74735607.0,883013.0,2.0,989.88,2024-07-27 03:05:12,2024-07-27 03:16:12,2024-07-27 03:39:12,2357.23,UPI,1009.0
9371869941.0,53076417.0,712307.0,2.0,264.89,2023-10-11 23:57:41,2023-10-12 00:13:41,2023-10-12 00:13:41,1599.11,Card,9.0
5184568404.0,93507573.0,704868.0,2.0,193.46,2024-03-27 12:45:24,2024-03-27 13:05:24,2024-03-27 13:01:24,872.08,Cash,8839.0
5891002534.0,41494517.0,361361.0,2.0,826.21,2023-09-29 15:59:08,2023-09-29 16:16:08,2023-09-29 16:26:08,475.04,Card,9109.0
1479730711.0,90647204.0,123983.0,3.0,785.67,2024-09-02 09:49:44,2024-09-02 10:08:44,2024-09-02 10:29:44,589.61,Wallet,3312.0
7651037338.0,31576845.0,274207.0,2.0,328.51,2023-11-21 18:34:51,2023-11-21 18:52:51,2023-11-21 18:52:51,242.57,Cash,125.0
8763754537.0,97873848.0,723678.0,3.0,675.46,2024-10-07 05:34:23,2024-10-07 05:47:23,2024-10-07 05:44:23,1696.36,UPI,9072.0
7683813608.0,99707100.0,658389.0,2.0,152.55,2023-06-06 21:29:26,2023-06-06 21:44:26,2023-06-06 21:47:26,2544.29,Card,4714.0
6722955128.0,8351747.0,949818.0,1.0,483.05,2023-03-19 21:52:23,2023-03-19 22:05:23,2023-03-19 22:01:23,1028.49,Wallet,2801.0
8259274680.0,60379302.0,256783.0,3.0,906.54,2023-04-11 06:25:28,2023-04-11 06:45:28,2023-04-11 06:43:28,3427.94,Cash,1097.0
4620484274.0,58111297.0,9436.0,2.0,88.43,2024-09-10 15:50:36,2024-09-10 16:05:36,2024-09-10 16:18:36,3550.23,Card,8879.0
8260569466.0,59323931.0,144124.0,3.0,162.67,2023-12-15 04:01:23,2023-12-15 04:16:23,2023-12-15 04:12:23,698.04,Card,8742.0
8498916204.0,47625855.0,537274.0,3.0,702.71,2024-03-22 19:29:28,2024-03-22 19:44:28,2024-03-22 19:44:28,422.87,Card,3248.0
3209538967.0,41874489.0,82484.0,1.0,914.88,2024-05-07 09:15:34,2024-05-07 09:35:34,2024-05-07 09:39:34,2519.28,Cash,192.0
2570640420.0,10418604.0,542300.0,1.0,255.35,2023-04-28 10:31:24,2023-04-28 10:44:24,2023-04-28 10:48:24,3782.04,Cash,9369.0
2066843639.0,69516494.0,764014.0,3.0,612.04,2024-05-25 00:12:13,2024-05-25 00:32:13,2024-05-25 00:27:13,941.19,UPI,9267.0
7402125753.0,12500465.0,319388.0,2.0,657.8,2023-11-01 18:12:28,2023-11-01 18:26:28,2023-11-01 18:36:28,3147.43,Cash,4210.0
9171089443.0,46185579.0,274207.0,3.0,328.51,2024-09-10 20:04:14,2024-09-10 20:21:14,2024-09-10 20:21:14,2747.64,Cash,2275.0
3272079644.0,51592174.0,741341.0,1.0,923.84,2023-06-06 14:31:34,2023-06-06 14:43:34,2023-06-06 14:46:34,22.14,Card,4584.0
438111050.0,74174956.0,171602.0,1.0,883.44,2024-05-03 23:36:13,2024-05-03 23:56:13,2024-05-03 23:54:13,2129.22,Card,7723.0
7416160835.0,29324437.0,222892.0,1.0,869.22,2023-04-30 11:05:04,2023-04-30 11:20:04,2023-04-30 11:17:04,2651.44,UPI,6480.0
4075074492.0,12778027.0,140154.0,1.0,171.2,2023-12-13 11:06:33,2023-12-13 11:18:33,2023-12-13 11:41:33,5146.2,UPI,3071.0
5536024334.0,15661674.0,600767.0,3.0,722.42,2023-04-30 16:32:38,2023-04-30 16:44:38,2023-04-30 16:40:38,1149.2,Card,9073.0
2013140214.0,39674723.0,962054.0,3.0,16.86,2024-05-14 16:20:19,2024-05-14 16:30:19,2024-05-14 16:35:19,2400.93,Card,1539.0
1113582397.0,53292177.0,757274.0,2.0,98.32,2023-12-17 14:29:17,2023-12-17 14:40:17,2023-12-17 14:42:17,3248.52,Card,7163.0
1083928258.0,14705462.0,264803.0,1.0,995.98,2023-12-21 19:36:22,2023-12-21 19:54:22,2023-12-21 19:58:22,2833.25,Card,768.0
4906957374.0,30029998.0,818990.0,3.0,163.55,2023-09-16 19:50:47,2023-09-16 20:06:47,2023-09-16 20:03:47,3973.9,Card,6872.0
1876614122.0,97678578.0,366066.0,2.0,918.58,2023-08-23 23:22:54,2023-08-23 23:38:54,2023-08-23 23:35:54,4304.71,Cash,595.0
6556180328.0,10562528.0,839170.0,1.0,481.63,2024-06-03 20:39:59,2024-06-03 20:57:59,2024-06-03 20:56:59,712.12,UPI,5137.0
7960553477.0,4356173.0,585299.0,3.0,799.46,2024-02-24 05:24:38,2024-02-24 05:40:38,2024-02-24 05:35:38,169.88,UPI,7328.0
6335972517.0,18256339.0,949818.0,2.0,483.05,2023-07-08 19:55:51,2023-07-08 20:14:51,2023-07-08 20:26:51,1968.49,UPI,7147.0
6254948159.0,42615134.0,726958.0,3.0,887.48,2023-10-16 07:14:34,2023-10-16 07:34:34,2023-10-16 07:34:34,3371.28,Card,6278.0
7527936057.0,63971358.0,107548.0,3.0,891.6,2023-12-10 14:03:53,2023-12-10 14:18:53,2023-12-10 14:20:53,2750.94,Cash,8096.0
6257851675.0,65488134.0,677169.0,2.0,261.03,2024-04-23 22:08:04,2024-04-23 22:26:04,2024-04-23 22:48:04,1052.94,UPI,9276.0
6832610950.0,77811864.0,9436.0,3.0,88.43,2023-09-01 09:13:43,2023-09-01 09:33:43,2023-09-01 09:57:43,1628.19,UPI,7794.0
5085005195.0,2684440.0,697683.0,3.0,123.74,2024-03-05 19:55:27,2024-03-05 20:13:27,2024-03-05 20:17:27,4030.23,Cash,9543.0
2177207547.0,92245432.0,448752.0,1.0,160.07,2024-02-09 04:43:35,2024-02-09 05:01:35,2024-02-09 04:59:35,3576.89,Wallet,1529.0
3043364543.0,21597477.0,186168.0,1.0,878.8,2023-07-25 10:41:58,2023-07-25 10:58:58,2023-07-25 11:00:58,1136.9,UPI,8672.0
2823404098.0,81377917.0,891833.0,3.0,493.19,2024-03-03 03:19:55,2024-03-03 03:33:55,2024-03-03 03:31:55,2699.14,Wallet,1184.0
646676955.0,93018527.0,77308.0,2.0,223.27,2023-11-09 00:38:42,2023-11-09 00:55:42,2023-11-09 00:51:42,109.03,Cash,5859.0
5756607486.0,27709218.0,613942.0,3.0,545.0,2023-10-22 05:36:13,2023-10-22 05:53:13,2023-10-22 05:51:13,1910.09,Card,648.0
9373691795.0,87463923.0,880510.0,1.0,951.43,2024-03-23 21:15:54,2024-03-23 21:31:54,2024-03-23 21:35:54,2386.93,Cash,5199.0
2611601543.0,61753272.0,661577.0,1.0,720.95,2023-07-23 00:37:11,2023-07-23 00:49:11,2023-07-23 00:59:11,1804.99,Wallet,5439.0
1491360686.0,90649019.0,621677.0,2.0,317.8,2023-03-21 15:49:01,2023-03-21 16:00:01,2023-03-21 16:11:01,822.74,UPI,7070.0
1824533423.0,2233446.0,949818.0,2.0,483.05,2023-05-21 12:55:19,2023-05-21 13:13:19,2023-05-21 13:16:19,2890.53,Wallet,7389.0
2913841018.0,46675763.0,799688.0,1.0,309.62,2023-11-26 03:57:27,2023-11-26 04:08:27,2023-11-26 04:08:27,727.95,Card,6719.0
3141803761.0,34787383.0,4452.0,3.0,169.88,2023-10-09 15:22:40,2023-10-09 15:35:40,2023-10-09 15:54:40,787.4,UPI,2448.0
6184484468.0,40275138.0,240179.0,2.0,90.56,2024-10-14 03:35:47,2024-10-14 03:45:47,2024-10-14 03:46:47,211.22,Cash,2662.0
4599327740.0,77862447.0,613942.0,3.0,545.0,2023-08-25 15:35:17,2023-08-25 15:52:17,2023-08-25 15:52:17,530.85,Cash,6481.0
7479207574.0,64846124.0,60619.0,3.0,726.41,2024-04-03 01:48:33,2024-04-03 02:03:33,2024-04-03 02:32:33,918.45,Cash,80.0
2996133401.0,83964902.0,903336.0,2.0,551.88,2024-04-14 22:04:03,2024-04-14 22:16:03,2024-04-14 22:14:03,2010.29,UPI,4244.0
5972410040.0,19179897.0,968887.0,3.0,40.7,2024-08-11 07:22:14,2024-08-11 07:38:14,2024-08-11 07:41:14,1721.08,Wallet,4388.0
4007593324.0,68703613.0,305754.0,3.0,979.99,2024-06-21 10:08:44,2024-06-21 10:23:44,2024-06-21 10:27:44,3453.62,Wallet,7513.0
3428454405.0,93018527.0,432617.0,2.0,863.18,2023-08-13 22:37:01,2023-08-13 22:57:01,2023-08-13 22:56:01,3030.47,Cash,3714.0
1160646195.0,5700842.0,876139.0,1.0,415.75,2023-04-24 17:02:19,2023-04-24 17:17:19,2023-04-24 17:38:19,419.13,Card,2464.0
4376524554.0,72576730.0,812607.0,2.0,416.65,2023-03-16 09:09:00,2023-03-16 09:25:00,2023-03-16 09:30:00,2512.22,Card,7687.0
1519072771.0,70615775.0,925482.0,2.0,475.04,2024-08-01 04:03:15,2024-08-01 04:22:15,2024-08-01 04:24:15,98.32,UPI,5275.0
8203685394.0,40192266.0,615545.0,3.0,448.16,2024-02-23 06:58:38,2024-02-23 07:17:38,2024-02-23 07:18:38,1013.58,Card,6784.0
7906789850.0,32006907.0,491521.0,2.0,556.35,2024-10-08 20:15:00,2024-10-08 20:35:00,2024-10-08 20:41:00,2494.47,UPI,1123.0
8073770046.0,87943214.0,661577.0,1.0,720.95,2024-05-14 03:01:34,2024-05-14 03:12:34,2024-05-14 03:25:34,3056.86,UPI,6209.0
5190202949.0,40727086.0,992178.0,1.0,632.43,2023-09-09 12:34:28,2023-09-09 12:49:28,2023-09-09 13:01:28,3924.07,Wallet,3906.0
8542325207.0,9573071.0,373536.0,2.0,494.17,2024-07-17 17:30:24,2024-07-17 17:47:24,2024-07-17 17:50:24,4399.94,Wallet,5625.0
7566730050.0,39153585.0,552496.0,3.0,508.0,2023-05-14 12:59:57,2023-05-14 13:12:57,2023-05-14 13:13:57,1443.71,Card,6181.0
176509722.0,65221572.0,883013.0,1.0,989.88,2023-10-16 22:34:31,2023-10-16 22:46:31,2023-10-16 22:44:31,2319.65,UPI,6275.0
1894603222.0,21697638.0,839170.0,1.0,481.63,2023-10-16 07:17:33,2023-10-16 07:27:33,2023-10-16 07:30:33,356.33,Wallet,1130.0
2694800415.0,36675827.0,891833.0,2.0,493.19,2024-04-04 07:26:06,2024-04-04 07:44:06,2024-04-04 07:39:06,3621.69,Cash,8403.0
5879390688.0,77869660.0,687218.0,1.0,317.82,2023-09-07 19:36:09,2023-09-07 19:48:09,2023-09-07 19:54:09,96.09,Wallet,8201.0
1197715978.0,625395.0,945635.0,3.0,778.9,2023-11-12 07:20:23,2023-11-12 07:40:23,2023-11-12 07:43:23,3388.47,Card,4364.0
7790696031.0,34580200.0,602241.0,1.0,976.55,2023-05-12 16:58:08,2023-05-12 17:13:08,2023-05-12 17:08:08,2174.92,Wallet,1700.0
2189360099.0,68714053.0,6405.0,1.0,236.51,2023-08-19 05:59:43,2023-08-19 06:16:43,2023-08-19 06:13:43,2231.91,Wallet,3685.0
3542041943.0,55007963.0,313754.0,1.0,136.6,2024-09-06 01:07:42,2024-09-06 01:23:42,2024-09-06 01:25:42,209.59,Wallet,3295.0
9202469009.0,37362180.0,563740.0,1.0,96.33,2023-11-13 01:11:40,2023-11-13 01:31:40,2023-11-13 01:28:40,1574.8,UPI,6324.0
3985829990.0,81808190.0,578097.0,1.0,267.61,2024-07-19 00:58:05,2024-07-19 01:14:05,2024-07-19 01:28:05,4495.35,Wallet,1868.0
4341872315.0,71755645.0,930284.0,3.0,189.47,2023-11-03 13:00:48,2023-11-03 13:19:48,2023-11-03 13:20:48,3494.41,Wallet,6361.0
4748123248.0,24144240.0,673058.0,3.0,765.76,2023-08-01 10:02:42,2023-08-01 10:15:42,2023-08-01 10:14:42,476.96,UPI,4332.0
99905061.0,47590944.0,492958.0,1.0,84.2,2023-11-16 20:08:23,2023-11-16 20:26:23,2023-11-16 20:34:23,2948.85,Card,442.0
9118004489.0,37288781.0,473647.0,1.0,43.05,2024-02-02 14:35:12,2024-02-02 14:45:12,2024-02-02 14:41:12,2685.25,Cash,5683.0
1696936610.0,25795941.0,490939.0,1.0,80.25,2023-09-13 23:26:44,2023-09-13 23:46:44,2023-09-13 23:50:44,1983.84,Wallet,5361.0
155669553.0,88779806.0,714999.0,1.0,882.51,2023-04-06 14:25:38,2023-04-06 14:38:38,2023-04-06 14:36:38,2239.85,UPI,3785.0
2885541999.0,40275138.0,337168.0,3.0,545.49,2023-09-13 22:13:12,2023-09-13 22:27:12,2023-09-13 22:24:12,87.3,Cash,7271.0
2846340681.0,77085443.0,287070.0,2.0,443.17,2023-06-08 06:18:52,2023-06-08 06:29:52,2023-06-08 06:32:52,2923.65,Cash,3321.0
963715332.0,21948041.0,771228.0,1.0,83.18,2024-07-18 22:25:26,2024-07-18 22:39:26,2024-07-18 22:54:26,4740.41,UPI,3522.0
2807634451.0,84986716.0,481843.0,3.0,297.68,2024-03-15 00:16:18,2024-03-15 00:36:18,2024-03-15 00:41:18,3196.92,Wallet,3673.0
3046341241.0,82286725.0,690565.0,1.0,951.27,2023-10-03 17:13:24,2023-10-03 17:30:24,2023-10-03 17:26:24,3155.44,Wallet,5665.0
485687952.0,8228843.0,992178.0,3.0,632.43,2023-03-26 19:36:56,2023-03-26 19:53:56,2023-03-26 20:05:56,1436.02,Wallet,4079.0
7660904370.0,30455484.0,478531.0,1.0,825.46,2024-05-09 14:16:30,2024-05-09 14:29:30,2024-05-09 14:41:30,695.54,Cash,2713.0
9753033954.0,83577942.0,667163.0,1.0,441.2,2023-07-02 01:33:28,2023-07-02 01:47:28,2023-07-02 01:46:28,630.84,Card,9044.0
9509887699.0,23448955.0,700048.0,2.0,141.28,2024-01-13 11:09:16,2024-01-13 11:19:16,2024-01-13 11:18:16,1656.08,UPI,7593.0
1054122071.0,97557157.0,473929.0,1.0,440.19,2023-11-22 08:36:23,2023-11-22 08:56:23,2023-11-22 08:58:23,1011.38,Card,2687.0
9135272808.0,21701991.0,952124.0,2.0,127.08,2024-03-01 23:06:19,2024-03-01 23:24:19,2024-03-01 23:22:19,1454.36,UPI,6215.0
597447215.0,39957741.0,848226.0,1.0,209.59,2024-09-04 22:09:51,2024-09-04 22:25:51,2024-09-04 22:20:51,4238.98,UPI,5255.0
5562099656.0,3872421.0,440875.0,2.0,275.03,2024-06-12 02:35:04,2024-06-12 02:53:04,2024-06-12 02:58:04,163.03,Card,7036.0
4122736828.0,47590944.0,500633.0,1.0,154.5,2024-07-02 12:55:31,2024-07-02 13:15:31,2024-07-02 13:12:31,2205.44,UPI,5511.0
7238138072.0,32929817.0,679284.0,3.0,877.89,2024-08-26 05:41:35,2024-08-26 06:00:35,2024-08-26 05:55:35,906.54,Wallet,9170.0
6244736404.0,8791577.0,613942.0,1.0,545.0,2024-08-19 09:19:35,2024-08-19 09:30:35,2024-08-19 09:40:35,4248.04,UPI,4428.0
1297341963.0,70230254.0,564692.0,1.0,215.65,2024-07-28 21:44:40,2024-07-28 21:58:40,2024-07-28 21:56:40,1516.81,Cash,9202.0
3842442278.0,89223620.0,567671.0,1.0,418.48,2024-10-27 02:43:39,2024-10-27 03:01:39,2024-10-27 02:57:39,4144.84,Card,7156.0
9576684860.0,9347990.0,587645.0,2.0,801.81,2023-04-28 20:05:38,2023-04-28 20:17:38,2023-04-28 20:25:38,1365.7,Card,4883.0
1592757566.0,78903046.0,124290.0,2.0,39.65,2024-07-17 15:09:40,2024-07-17 15:24:40,2024-07-17 15:44:40,4787.67,Wallet,6742.0
5060677329.0,68219091.0,264803.0,3.0,995.98,2024-03-29 08:13:16,2024-03-29 08:32:16,2024-03-29 08:47:16,903.53,UPI,2588.0
2241930006.0,66943324.0,26060.0,3.0,342.94,2023-11-05 03:05:55,2023-11-05 03:20:55,2023-11-05 03:48:55,2211.21,UPI,3024.0
